Sample,t_mean_Aluminum,t_mean_Boron,t_mean_Calcium,t_mean_Carbon,t_mean_Cellulose,t_mean_Copper,t_mean_d13C,t_mean_d15N,t_mean_Fiber,t_mean_Flavonoids,t_mean_Iron,t_mean_Lignin,t_mean_Magnesium,t_mean_Manganese,t_mean_Nitrogen,t_mean_NSC,t_mean_Phenolics,t_mean_Phosphorus,t_mean_Potassium,t_mean_Starch,t_mean_Sugar,t_mean_Sulfur,t_mean_Zinc,t_std_Aluminum,t_std_Boron,t_std_Calcium,t_std_Carbon,t_std_Cellulose,t_std_Copper,t_std_d13C,t_std_d15N,t_std_Fiber,t_std_Flavonoids,t_std_Iron,t_std_Lignin,t_std_Magnesium,t_std_Manganese,t_std_Nitrogen,t_std_NSC,t_std_Phenolics,t_std_Phosphorus,t_std_Potassium,t_std_Starch,t_std_Sugar,t_std_Sulfur,t_std_Zinc,lat,long,species,plant_type,plot_type,,,
ABV_COLD_0002_GR1_Lichen,121.4735066,35.49327136,1.649890614,41.99565238,26.13470323,2.004931493,-16.72091498,-6.037843848,62.14515053,-17.52417081,24.1331382,29.89298688,0.285589432,170.4579593,0.555795591,31.45243726,0.638789264,0.050420889,-0.49190328,6.753462706,3.435950605,-0.168896011,21.08443602,31.44957545,6.002681799,0.394040161,1.447912092,4.379267049,0.946155806,3.207536975,1.118984265,6.737091932,5.654746613,3.088163201,7.923311586,0.071741695,39.67887996,0.178127712,3.85091089,1.22208334,0.03943403,0.396523433,1.230539991,3.047985121,0.037194767,5.13751793,67.398922,-150.094001,lichen,lichen,ground mix,,,
ABV_COLD_0002_GR1_Moss,144.7671515,44.61035632,0.977591255,45.58143595,25.6651638,6.475421627,-26.62532925,-6.072442413,43.48981422,4.728192073,49.02995419,22.94112682,0.229890815,233.1543555,0.380410964,25.98254702,5.961543928,0.060538208,1.25552327,4.46566049,12.41111879,-0.107101792,10.94980464,68.25642197,6.143729613,0.24353255,0.937576171,2.707415496,0.78136071,1.649544896,0.943672185,3.309320602,2.57943123,3.281722538,4.146660576,0.054191588,44.26565514,0.123828137,2.411557519,0.945362168,0.030435297,0.213366755,0.807330687,1.611964138,0.028057682,5.260050671,67.398922,-150.094001,moss,moss,ground mix,,,
ABV_COLD_0003_CA1,42.71850306,40.88917713,1.660928983,50.55711862,15.61943495,8.909922241,-28.31498154,-0.853197588,30.53826083,4.830623022,68.37291509,15.46939893,0.273623801,103.1417628,3.35563086,20.8310608,3.185231903,0.275406315,1.960820455,3.863254035,18.43550565,0.190955033,35.85735735,18.71818073,3.057908562,0.088599412,0.345010749,1.336349552,0.416406363,0.995726224,0.410718254,1.953720018,1.489980948,2.047360261,1.779953975,0.032542348,27.38755767,0.044168577,1.045199938,0.456893786,0.013050911,0.110782265,0.501638231,1.148554024,0.013618049,3.64272018,67.397841,-150.090352,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0003_CA2,60.72591188,39.87760492,1.286171616,51.76759567,16.04297339,7.711535332,-26.3292018,-0.622859591,32.85581737,2.594149531,64.17424466,18.61311634,0.312780645,169.0239387,3.387330204,20.91298558,4.191744046,0.25053608,1.591545651,4.267556789,19.05901801,0.181305026,36.09856939,16.92649516,2.411978024,0.094928997,0.291789751,1.410798984,0.323015081,0.660048562,0.312572674,2.204145864,1.081340353,1.736833144,1.447038909,0.026399096,21.90199511,0.036268414,0.863443513,0.381783343,0.011114003,0.088863832,0.357345847,1.058873049,0.011847902,3.461147657,67.397841,-150.090352,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0003_UN,72.68416265,39.1255395,1.518966649,52.36615687,13.66243983,8.696016632,-27.88350865,-0.771362566,33.5517985,8.225590376,64.62854336,20.47134495,0.257838142,231.9144791,3.283527621,24.6170975,5.237867777,0.22222923,1.48879265,3.582813952,25.03066032,0.195928856,37.96447918,30.07533271,3.387507686,0.125974423,0.289194823,1.073485279,0.455306723,1.232688397,0.339956363,2.196638143,1.767537782,2.141930903,1.388502364,0.032883772,27.45995137,0.051440905,1.216596354,0.482517082,0.014417221,0.13135884,0.36494939,1.412813074,0.012464668,3.488860884,67.397841,-150.090352,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0004_CA1,60.49589724,24.28544422,1.573923026,53.11378225,19.27589406,3.532731578,-25.07513169,-1.555658362,41.79691641,8.197968298,40.18263143,20.39567838,0.210694096,151.7843152,0.83523825,27.86540927,6.12436473,0.086084256,-0.319960907,5.117576533,23.90209323,0.086139276,34.26199755,19.91667534,2.749518371,0.145663157,0.319553736,1.773738759,0.445868577,0.935751017,0.327037528,3.009046955,1.366861037,1.491552402,1.984114142,0.027282938,19.10632834,0.046214342,1.199081113,0.61273024,0.011482139,0.126310784,0.495609892,1.336038512,0.01278653,3.640937157,67.397971,-150.091256,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0004_GR1,122.368526,30.3709492,0.499471006,54.21374877,20.68315606,4.015281266,-22.91838356,-4.83534631,44.62430887,12.73507712,36.43692806,22.10833059,0.131348338,282.158473,0.447040039,42.48154278,8.400729383,-0.030799155,-0.69875606,5.82852122,33.90087104,-0.099593615,28.79591788,33.11337167,2.967469838,0.209127048,0.695395437,2.339257824,0.522536937,1.266389059,0.504960047,3.271858121,1.996283169,1.647917881,3.207943121,0.036617361,31.33094885,0.08692171,1.79451323,0.691586559,0.02148889,0.207575303,0.583993477,1.561381917,0.019062115,3.869245087,67.397971,-150.091256,Chamaedaphne calcuta?,?,mixed species tree/shrub,,,
ABV_COLD_0004_GR1_Lichen,110.0389397,27.86282991,1.578071009,44.62918606,24.0353676,1.613249732,-16.05316328,-4.878658967,59.36660014,-17.77839926,23.94999756,27.08992638,0.226952096,150.5993966,0.885232745,31.76350047,0.807121189,0.113695494,-1.050428692,7.689826865,7.04983718,-0.145800839,26.7311858,26.55983778,5.749142357,0.400106583,1.319056935,4.315716107,1.016773601,3.411289117,1.111383917,6.320859137,6.052990218,3.260191513,7.707040803,0.076547572,40.34948799,0.175258148,3.62394686,1.207087385,0.040404035,0.400355076,1.175876739,3.150143183,0.036669717,5.938573603,67.397971,-150.091256,lichen,lichen,mixed species tree/shrub,,,
ABV_COLD_0005_CA1,68.04065212,23.36068856,0.799739796,54.78475481,22.00920825,2.694226368,-25.03568352,-2.075288212,50.46453376,8.458194986,36.24165297,27.12593848,0.070913749,201.0494047,0.925600646,30.7022391,5.245360275,0.01780661,-0.611879838,4.71991476,25.41545086,0.041133162,27.23532976,13.51601882,2.769033265,0.14167386,0.334363111,1.860776114,0.436845435,1.067986053,0.285160735,2.827239834,1.537579402,1.530982102,2.141567352,0.023017395,21.75648249,0.05245518,1.092909812,0.581557013,0.015579451,0.147538589,0.493248585,1.357475287,0.01132588,3.079834823,67.254208,-150.184093,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0005_CA2,97.4918027,31.40014415,0.900815896,51.62599049,15.42101058,8.724957468,-27.68197087,-0.437502256,41.0626757,5.54943782,66.56985028,24.68533166,0.183369061,254.2467964,3.387119879,21.87841248,5.16390612,0.2485751,1.99300377,2.801792533,20.91886246,0.204267161,34.66624445,36.22383494,3.817160022,0.145179589,0.370221508,1.25859749,0.501470528,1.057849288,0.412127517,2.569715261,1.664819687,2.267411663,1.654141082,0.035037069,26.67050413,0.056292512,1.324065643,0.491805254,0.014567917,0.145422644,0.306105455,1.155740171,0.01545351,3.325470334,67.254208,-150.184093,N/A,N/A,mixed species tree/shrub,,,
ABV_COLD_0006_GR1,53.78294286,22.09897091,0.695688696,53.01716905,14.97148382,5.850647079,-27.99548136,-2.649839127,42.87943039,7.029073725,35.49110325,31.19702055,0.304242473,187.9571125,2.379392703,36.88499524,10.80690955,0.137482119,0.450781494,3.584697159,24.54935637,0.116984738,9.942485421,13.78894091,5.63722844,0.215690516,0.570786396,1.674513018,0.643341576,1.336105123,0.365189229,3.421815193,2.539727353,2.903914177,1.861603547,0.032182524,41.83543732,0.100023027,2.179929441,0.788393298,0.019787391,0.205561262,0.561341651,1.484230105,0.015365336,3.664486104,68.116813,-149.54662,Willow,shrub,ground mix,,,
ABV_COLD_0007_GR_Lichen,121.5467293,47.07648403,4.295509637,41.22260783,21.95071679,7.36239757,-21.56692318,-4.213997731,39.11294146,-3.905507037,51.62562737,16.28636974,0.667672635,178.4278229,0.998220793,28.14216882,3.81621207,0.167220456,-0.483389498,6.062147024,15.85432748,0.052127854,51.23219881,45.92973132,5.769679209,0.28016014,0.862708161,2.353311735,0.753136862,2.021271661,0.679168799,3.701008317,3.725176821,2.999778257,4.540105777,0.040453223,34.88508551,0.122490092,2.641435671,1.19952128,0.02493742,0.251451806,1.065235768,3.705272579,0.023047477,4.766804759,68.11659,-149.5467,lichen,lichen,ground mix,,,
ABV_COLD_0007_GR1,48.61517037,19.62463313,0.796988907,50.80944191,15.65576449,6.289793783,-25.47505777,-2.640642686,37.04508955,8.426955674,44.21746146,19.24116804,0.21712644,83.29592534,2.429015357,33.2124731,7.462799549,0.168366062,0.781245795,3.735709151,25.36997531,0.112457801,22.60482221,7.012520395,3.292939666,0.119775718,0.323023768,0.888479241,0.375919154,1.185579787,0.317426766,1.692098022,1.876486271,1.477582747,1.190526535,0.02153824,27.06276115,0.056294913,1.491523653,0.521589076,0.013264526,0.125595448,0.498713164,1.411761147,0.010974774,2.57898043,68.11659,-149.5467,Willow,shrub,ground mix,,,
ABV_COLD_0008_GR1,0.25004211,50.15312765,2.437646574,48.86675741,13.26405594,7.008899072,-28.3253827,-2.988915817,33.11582303,3.238339432,47.00767005,20.66956332,0.419538179,29.8376182,2.158515777,25.85719825,5.100220669,0.198716797,0.965684724,5.349414867,17.52983696,0.126161466,23.79960436,17.88841851,3.268331599,0.131051581,0.333944143,1.046651452,0.374176453,1.596687581,0.350651625,1.493934062,2.416545354,2.116091091,1.39075884,0.027370538,28.93473461,0.050486911,1.35385402,0.863671592,0.013691546,0.136187503,1.072072159,1.879185731,0.011866402,2.881503298,68.117488,-149.543597,Equisetum,?,ground mix,,,
ABV_COLD_0008_GR2,59.52547082,29.81202612,1.019458491,51.79399949,15.40288746,6.70379108,-27.01751479,-2.640083065,40.19938208,14.02474435,51.05687505,22.3039954,0.156285745,122.3920651,2.331214095,36.57719943,7.356417367,0.168021199,0.819863083,4.855006857,29.72579823,0.070627808,29.75094413,8.583982909,2.146123242,0.13136556,0.487389062,1.255388876,0.332632512,1.114498724,0.330907885,1.909084588,2.060370296,1.138399959,1.531323862,0.025246669,21.16300748,0.057112001,1.45011289,0.688877628,0.015258242,0.129474709,0.503522968,1.444400494,0.014640765,2.419911328,68.117488,-149.543597,Salix rotundifolia,shrub,ground mix,,,
ABV_COLD_0008_GR3,51.63067388,46.29321026,2.750068862,44.04000431,14.49678418,9.904215202,-30.1493261,-2.746570911,24.44653047,1.140572642,61.51244154,12.54283791,0.66937939,38.306269,2.778055618,11.44716517,3.614060094,0.222329414,2.264701656,2.9689264,12.42655427,0.244961948,46.03474596,39.80414241,5.044878161,0.203709948,0.637808963,1.809368853,0.864040803,2.412771188,0.525735663,2.78516853,3.64973732,2.142508944,2.966227556,0.057485862,49.13646789,0.07656819,2.44998781,1.515610689,0.025422252,0.218776611,0.925829773,3.551511956,0.027240605,6.09279943,68.117488,-149.543597,Dryas,shrub,ground mix,,,
ABV_COLD_0009_CA1,50.42101442,44.40249052,1.369893813,51.87898142,13.91653012,8.256285049,-26.94105674,-1.585230166,31.8384163,6.544571654,55.86351117,16.63108352,0.278697666,213.3702248,3.28356617,24.66373499,5.043493997,0.2083049,1.199649568,3.712168063,22.51817234,0.168152082,27.25783286,32.87429275,4.063462929,0.118563469,0.312283099,0.996290007,0.484210927,1.257884472,0.287189669,2.18199712,1.538214461,2.591162568,1.25177867,0.036510493,33.97718576,0.048800317,1.047964408,0.600629602,0.01787851,0.137324329,0.529051117,1.221628707,0.015590065,3.904921166,68.005149,-149.738044,N/A,N/A,single species tree/shrub,,,
ABV_COLD_0010_CA1,20.19023863,29.05971897,0.985949421,53.0857051,12.63283832,6.072482825,-26.25585199,-2.416136826,34.40826871,8.874097902,41.60915215,20.36212378,0.20433753,85.74143977,2.844421759,36.63899027,6.280948658,0.152321003,0.44760791,4.670260436,28.30712884,0.100648568,24.36197725,17.50196614,4.598602431,0.137600643,0.417606958,1.124230881,0.469770774,1.446175287,0.385889579,1.960443774,2.137340934,2.56759261,1.480626388,0.028266784,40.15185319,0.061843624,1.455634257,0.61632516,0.017820893,0.140377367,0.60777219,1.3738964,0.015771626,3.823190142,67.989861,-149.76321,N/A,N/A,single species tree/shrub,,,
ABV_COLD_0011_GR1,70.29484552,33.2557287,1.510212836,49.73224219,19.00607755,7.294497718,-26.66284878,-2.601951914,45.70350544,9.736232902,56.27744482,23.82421848,0.246049648,99.48927484,2.249775778,26.52515838,6.637649412,0.215001427,1.069362038,4.846690113,22.55922539,0.096647597,33.55032903,16.33135181,1.685553812,0.120744343,0.394230093,1.201759882,0.317852042,1.074148284,0.394042721,1.83158386,2.087918602,1.310971046,1.470713553,0.026602938,16.32876047,0.050908447,1.212387727,0.701168873,0.016081477,0.121308804,0.647444037,1.640398615,0.01473004,2.246097143,,,,,,,,
ABV_COLD_0012_GR1,10.7820222,52.3086312,1.979078878,48.84331962,15.5660647,7.376943725,-28.82084501,-3.319486659,32.52278071,3.251920664,50.28063449,17.30446201,0.368661743,43.35513544,2.157309868,23.95997465,4.466515446,0.183921086,1.284940865,4.980166507,15.17040526,0.092479092,20.44668289,22.71621019,3.331616738,0.126116345,0.377234429,1.293952135,0.372452744,1.428601364,0.374219436,1.539125155,2.255917182,2.211788871,1.646811237,0.03383093,32.11820947,0.053112656,1.376093882,0.766489252,0.015026502,0.13144671,0.975597653,1.643147958,0.012061525,3.185687121,,,,,,,,
ABV_COLD_0012_GR3_Moss,168.2444802,48.41699133,2.009926005,41.23963865,21.88155147,4.971626746,-20.33310142,-5.54503077,52.20837495,3.318602047,42.64582647,37.19315362,0.244039334,257.779456,-0.145573105,28.04365049,5.267241505,-0.038086415,0.144578262,4.112069417,11.161338,-0.180957223,17.64990326,84.8698124,8.510926863,0.294082414,1.030866003,3.189709454,0.938297809,1.814701522,0.961324325,4.806716766,3.220002701,3.951198565,5.125551403,0.063584099,52.59174307,0.160749186,2.633880693,1.12296613,0.034619096,0.250931836,0.944911234,2.090392473,0.029946948,6.254201337,,,,,,,,
ABV_COLD_0013_GR1,53.30454301,26.98947212,0.758052067,49.35191251,16.41998211,7.125668454,-26.24222876,-2.104302243,34.34759167,7.249444245,51.40362732,17.54583837,0.197429806,99.26688353,2.807383446,25.43294914,5.488579692,0.178429079,1.270970215,2.911368952,20.38628125,0.133707323,20.93876208,14.63520824,2.986097771,0.095956358,0.286539759,0.782145377,0.375116948,1.028513706,0.264488406,1.235072023,1.51678893,1.418585668,0.995176984,0.024131566,22.87797365,0.038522637,0.918267745,0.473485564,0.011623191,0.098353466,0.467206689,1.069699281,0.011073634,2.58304633,68.39789,-149.3202,Betula nana,shrub,ground mix,,,
ABV_COLD_0013_GR1_Moss,121.7827474,55.66508059,2.156309491,40.75383652,22.52757123,5.966293019,-20.48662345,-6.214992498,52.19716112,3.495632122,44.32268636,31.34803259,0.38072579,140.0436636,0.212125447,21.02749739,4.721904301,0.020587646,0.50483643,4.688393874,9.468301786,-0.116614977,21.96728468,72.59236857,8.355110656,0.247157639,0.771695873,2.13856391,0.913145908,1.540165864,0.74896056,3.334637986,3.406080389,3.528619225,3.471206384,0.053479277,50.13070215,0.126098858,2.305064491,1.140440026,0.02906705,0.225399357,1.245872863,2.494600356,0.025436214,6.221813416,68.39789,-149.3202,moss,moss,ground mix,,,
ABV_COLD_0014_GR1,52.17387289,30.83280463,0.828774753,50.60489229,17.12592265,6.982493042,-27.57934803,-2.417188434,39.62215706,6.382986106,49.74304213,24.30549487,0.2250893,129.4835808,2.678597379,27.29482614,6.82936117,0.182072376,0.954546936,3.39404287,21.18197254,0.129224472,16.18962055,15.26017252,2.795258109,0.112691271,0.31274632,0.805750835,0.374226289,1.070164392,0.232691202,1.41348741,1.816764679,1.525103516,0.947164977,0.023626343,20.25224476,0.045355487,1.046807957,0.494572313,0.012260767,0.11334685,0.530693737,1.182047413,0.009847255,2.089254471,68.172956,-149.436343,Arctic dwarf willow,shrub,ground mix,,,
ABV_DAWS_0000_CA1,56.19013774,35.05924054,1.047589639,51.22729269,15.57957403,6.680090567,-27.41990467,-3.471963193,39.82131272,7.297907766,45.08243603,23.51592804,0.232899379,133.5846804,2.637943259,34.15361962,6.230809662,0.148211538,0.614898706,5.252095888,25.89417815,0.06131573,31.02574919,13.05057428,2.212713401,0.117770867,0.321457096,0.948476969,0.350500633,1.258621978,0.259610752,1.484152865,2.246252842,1.167939327,1.272252845,0.020644355,24.01629828,0.041787176,1.078347683,0.668245662,0.013099692,0.100593704,0.698667702,1.625483567,0.011786967,2.685552232,64.165412,-138.547548,N/A,N/A,single species tree/shrub,,,
ABV_DAWS_0001_CA1,59.64356818,19.80552099,0.635805969,53.55124609,18.64062633,2.744299372,-24.97508841,-3.42951641,42.77783448,8.911755167,31.56067623,19.85188314,0.082729612,129.74226,0.711048614,34.35844349,6.45000722,0.002496099,-0.500565367,5.075515161,27.91875345,0.009048786,29.55635933,16.05901262,3.354672093,0.145098504,0.356702811,1.509830354,0.543658255,1.375331576,0.329971624,2.172560582,2.014329292,1.699828368,1.831152572,0.025901854,27.9544694,0.049391461,1.202842089,0.793990093,0.017966244,0.144153105,0.65691881,1.670383595,0.012515611,3.354309286,64.110269,-138.532529,N/A,N/A,mixed species tree/shrub,,,
ABV_DAWS_0002_GR1,33.57621027,33.31612098,1.190353116,48.33961565,13.34574877,6.574771344,-25.68291814,-3.042940608,26.17116949,4.851158483,47.96776185,12.49089985,0.258859059,44.65535076,2.624874852,27.80845475,5.441142698,0.174564238,0.834940247,4.187933792,20.15646103,0.097838448,23.4564533,8.952666435,2.52758342,0.117192339,0.294483564,0.670118733,0.313339184,1.124664312,0.245556047,1.281842082,2.012940451,1.223524605,1.113736956,0.022072608,23.75575055,0.040876571,1.042794434,0.664338925,0.01199918,0.09906965,0.708734886,1.464709811,0.011161851,2.231884555,64.635117,-138.365824,Salix reticulata?,shrub,ground mix,,,
ABV_DAWS_0002_Moss,65.07176907,54.84230809,1.157862388,42.61358609,22.61093853,6.294240648,-25.08678866,-5.155927232,32.21822346,0.491330032,45.57612754,14.09845942,0.374034783,52.62175461,0.91551877,15.9693164,3.920240865,0.104613821,1.545719707,3.884067976,4.117256333,-0.034423662,1.265267526,46.206487,5.349350371,0.228184001,0.69801687,1.965110942,0.66708991,1.725835049,0.706894732,2.539211509,2.619708248,2.293761026,2.989704145,0.05086915,34.80722458,0.103409272,2.398190188,0.888573323,0.024622973,0.213244097,1.128052624,1.847210022,0.01883718,4.364197173,64.635117,-138.365824,moss,moss,ground mix,,,
ABV_DAWS_0003_GR1,67.91326121,24.25446491,0.449110437,50.36892232,16.03226465,5.970708331,-25.53839115,-3.001251291,38.25488689,6.748685158,43.51761934,22.60730468,0.169451792,144.6473874,2.732086743,31.95537631,7.151915081,0.125426261,0.487309625,3.682868998,24.71698355,0.077657859,22.49355601,14.53814871,2.84223945,0.13676842,0.323089509,0.891936773,0.384638768,1.152180853,0.23950546,1.527170685,2.106702387,1.264571928,1.074363979,0.023010535,22.56155822,0.050000446,1.296849692,0.580334595,0.013871068,0.124215868,0.461884163,1.488982927,0.011403132,2.359729136,64.634586,-138.368473,,,,,,
ABV_DAWS_0004_CA1,35.36355525,33.1186581,1.124642577,50.32714559,12.14128931,6.953895691,-26.58743977,-2.287457288,27.56225115,5.973738345,51.92336311,16.56291439,0.222552213,57.21393656,2.943556936,29.36043822,5.332787243,0.206716358,1.002215295,4.765541356,23.32032502,0.102052407,31.69146644,6.72364422,2.425382325,0.111720166,0.372729239,0.906496371,0.300832121,1.052493129,0.32528454,1.565007881,1.861692841,1.265919601,1.209906861,0.0245068,26.21841829,0.041499679,1.067728753,0.612802108,0.014615625,0.099325512,0.62768107,1.445689691,0.014880606,2.828765367,64.591524,-138.287672,Epilobium angustifolium,forb,mixed species tree/shrub,,,
ABV_DAWS_0004_CA2,30.88032202,27.87580951,0.437277537,50.82949625,12.36241167,6.454353433,-25.5551589,-2.594699057,31.64755917,5.327363549,40.8173861,21.90213416,0.204932086,97.7738064,3.613022462,34.82070093,6.453368727,0.172187517,0.502463382,3.858337231,26.04431812,0.111672782,22.77809464,15.59419594,4.593142495,0.185119558,0.428232987,0.992854551,0.496398714,1.56410369,0.385768689,1.659062756,2.568580872,2.42528605,1.065802405,0.032368745,38.30595484,0.068139974,1.906071728,0.75022817,0.019786808,0.178585496,0.647970827,1.772327478,0.016045081,3.825174138,64.591524,-138.287672,N/A,N/A,mixed species tree/shrub,,,
ABV_DAWS_0005_CA1,65.30243913,31.91449015,0.700499862,52.07255402,13.39722082,6.914955133,-27.03380895,-2.488677684,32.67528037,6.047344132,52.66544328,19.58564564,0.184451038,166.8030082,3.017411828,30.97394888,6.335215424,0.185888322,0.792921853,4.688607664,25.61270705,0.101726381,32.01117422,13.65966362,2.160246632,0.11255159,0.298076244,0.912414231,0.281114953,0.960247945,0.244113905,1.529887244,1.517418959,1.168796242,1.080728664,0.022219138,19.95695053,0.039613257,1.024493942,0.460583265,0.012826844,0.107686348,0.426064371,1.305547599,0.01224879,2.297840093,64.575811,-138.250679,N/A,N/A,mixed species tree/shrub,,,
ABV_DAWS_0005_CA2,54.66685629,26.4894679,0.586628876,50.87117339,12.7312388,6.412738841,-26.45921999,-2.690501813,34.52160471,5.795519594,39.78805043,26.25230975,0.232020869,152.1851128,3.33478935,36.36017912,7.814826274,0.15234497,0.416678757,3.843547638,26.80451188,0.101587406,24.42289855,16.04213872,4.092787203,0.187722899,0.459684235,1.217089076,0.499473189,1.424494043,0.364824043,1.947859498,2.634833917,2.139744051,1.100370501,0.03029144,34.64923853,0.070091265,1.944502169,0.70721704,0.017976786,0.174048214,0.580040557,1.783062634,0.01456099,3.541169602,64.575811,-138.250679,N/A,N/A,mixed species tree/shrub,,,
ABV_DAWS_0006_CA1,26.3647087,40.6427509,1.043073564,50.48383869,12.63013881,6.531382933,-25.68599923,-3.659391045,28.87125659,4.471023141,44.37307819,14.02697081,0.262802903,83.78746274,2.78013579,27.93071527,4.860504617,0.152969009,0.358360048,5.08453959,23.13316535,0.084289676,29.45422813,16.37910329,3.586971156,0.1263308,0.271137591,0.779208581,0.457916314,1.617021038,0.239893132,1.602019496,2.524983537,1.782972115,1.105147025,0.026988975,31.92860589,0.043104832,1.196725427,0.886979348,0.018267343,0.129840706,0.880125183,2.045128805,0.013834401,3.384278555,64.509199,-138.218762,Vaccinium ulininosum,shrub,mixed species tree/shrub,,,
ABV_DAWS_0007_CA1,38.59714007,43.40403121,1.370448846,48.56395128,14.1066422,8.692352293,-27.30515532,-1.360647158,33.61749725,2.795791119,63.20148896,20.42845129,0.256472271,85.4573935,3.759996147,20.97933366,2.302320709,0.265290532,1.800857744,4.056463778,18.64988284,0.172214481,37.71289432,20.74463819,3.267942193,0.109073073,0.315841585,0.84722474,0.436105578,1.256150031,0.305189315,1.23988443,1.857664543,1.629180054,1.114280487,0.027735718,24.78594474,0.04102809,0.923594514,0.648351775,0.013834786,0.108050579,0.673458072,1.57824555,0.014171339,3.517323126,64.504722,-138.223543,Cornish canadensis,forb,single species tree/shrub,,,
ABV_DAWS_0008_GR1,36.90118233,40.12002805,1.162217883,50.83028615,13.92088498,6.10402294,-27.48895218,-3.709671527,29.3762298,8.156217742,45.30059773,17.96104326,0.263776466,118.9442295,2.220459057,31.22393399,8.00795858,0.130888752,0.289358272,4.454544995,22.99167187,0.073678075,13.24160002,17.8275834,3.159111373,0.129056683,0.350598849,0.688386669,0.449618433,1.26878974,0.212121177,1.241633957,2.267758908,1.839000963,0.883517598,0.026695859,23.81623578,0.044911584,1.207899978,0.706423337,0.015255296,0.1263529,0.743202707,1.599912612,0.011353814,2.208357858,65.811004,-137.762436,Rubus chamaemorous,forb,ground mix,,,
ABV_DAWS_0009_GR1,47.87056672,35.12922391,0.749182036,49.22878069,16.91656928,5.681565852,-25.42608568,-3.746357113,33.1688123,7.172279743,44.58144642,14.21682441,0.195396658,91.57850067,1.906553344,25.84715946,6.307645711,0.101006581,0.523214563,3.814642193,19.7804628,0.049848299,13.31203498,18.19424951,3.263145623,0.116687925,0.346036667,0.807249508,0.42396647,1.178055412,0.216972644,1.405811427,2.07777528,1.421160751,1.060230057,0.027481054,22.60151837,0.044270093,0.93061415,0.694293632,0.014984658,0.115848033,0.698309053,1.495137865,0.012567913,2.455243912,65.810569,-137.762595,tussock grass,graminoid,ground mix,,,
ABV_DAWS_0010_GR1,42.31641049,36.5945363,1.088402317,48.3206354,15.99680176,7.02910008,-26.47669803,-3.222306892,32.27996874,5.025553582,48.88851121,15.93511302,0.315200205,78.35542622,2.670098378,23.52554651,5.128647497,0.156469658,0.940216141,3.648159639,19.67221044,0.134606973,24.64203706,18.49830021,3.169220163,0.101148184,0.196419429,0.47040514,0.426036751,1.463270247,0.202988868,0.936764777,2.257077406,1.314798987,0.841405865,0.024292961,23.80865827,0.035668329,1.040452709,0.766286877,0.012557514,0.101829082,0.772434419,2.023279626,0.010152019,3.001016154,65.769392,-137.880447,grass 1,graminoid,ground mix,,,
ABV_DAWS_0011_CA1,74.56541422,12.94859775,0.175021687,52.57837446,17.30215071,5.786331815,-28.01611735,-3.311927114,41.27172943,4.938387474,42.7813429,20.24645627,0.12074485,122.9657019,2.33489249,31.98376333,7.562618753,0.13619444,0.360947177,4.177890308,26.43863938,0.075881115,29.11883543,12.179791,2.842753146,0.122968269,0.351643903,1.145126756,0.408680329,1.24448508,0.309064152,2.154822393,2.544150372,1.226748967,1.390654036,0.022290291,21.89172312,0.048468422,1.359940262,0.623053079,0.013561677,0.113448487,0.422439094,1.845712876,0.012825113,2.45348907,65.607361,-138.155799,N/A,N/A,mixed species tree/shrub,,,
