Sample,t_mean_Carbon,t_mean_d15N,t_mean_Nitrogen,t_mean_Phosphorus,t_std_d15N,t_std_Nitrogen,,,,,,,,,,,,,,,,
Iceland_145_Larch,52.54526294,-2.005180609,2.195551093,0.190008444,0.363585744,0.046759683,,,,,,,,,,,,,,,,
Iceland_146_ACMI,48.67578994,-2.591313997,2.71944613,0.20628627,0.481835137,0.062410738,,,,,,,,,,,,,,,,
Iceland_146_GAVE_nf,48.47518627,-3.724401697,2.904501821,0.120712425,0.451618181,0.082320629,,,,,,,,,,,,,,,,
Iceland_146_GERI,47.55069974,-3.260786405,2.268208959,0.134900123,0.348664684,0.074429235,,,,,,,,,,,,,,,,
Iceland_146_Grass,45.65858471,-1.970369568,2.350538755,0.164636902,0.358928123,0.054051963,,,,,,,,,,,,,,,,
Iceland_147_ACMI,49.72713034,-1.49145371,2.788281199,0.215120396,0.493408984,0.062773351,,,,,,,,,,,,,,,,
Iceland_147_GAVE_st,52.00027025,-0.769472468,2.262128954,0.120134121,0.464507671,0.086195095,,,,,,,,,,,,,,,,
Iceland_147_GERI,47.6452104,-2.913579471,1.930377287,0.127049485,0.374896166,0.077321262,,,,,,,,,,,,,,,,
Iceland_147_Grass,45.95395901,-2.027196653,2.12610116,0.152816365,0.335518166,0.058231138,,,,,,,,,,,,,,,,
Iceland_148_ACMI (like),49.38280362,-1.504762865,2.84859267,0.221266554,0.462688594,0.073092533,,,,,,,,,,,,,,,,
Iceland_148_Dandelion,46.80543279,-2.896331603,2.801389908,0.24908209,0.653779123,0.062963928,,,,,,,,,,,,,,,,
Iceland_148_Equisetum,44.20871224,-3.307256431,2.185272691,0.15833,0.458093043,0.081582808,,,,,,,,,,,,,,,,
Iceland_148_Grass,45.73225272,-2.370692203,1.873829143,0.139899489,0.360660486,0.057387399,,,,,,,,,,,,,,,,
Iceland_148_LobedButtercup,46.74908391,-2.472019752,3.085384394,0.164921798,0.687558482,0.065785674,,,,,,,,,,,,,,,,
Iceland_148_Longleaf_st,54.82427665,1.571623262,4.005295961,0.293204588,0.381772087,0.064084737,,,,,,,,,,,,,,,,
Iceland_149_ACMI,48.02417424,-2.558572869,2.49149644,0.209306626,0.42546092,0.062350283,,,,,,,,,,,,,,,,
Iceland_149_BEPU,53.53859577,-0.957795808,3.047011313,0.211015123,0.316920708,0.042588932,,,,,,,,,,,,,,,,
Iceland_149_EQPA,44.02716316,-1.599143747,2.277202605,0.225518408,0.392445285,0.081290468,,,,,,,,,,,,,,,,
Iceland_149_Grass,45.17941895,-2.910467853,1.545641545,0.117387427,0.455133283,0.057369688,,,,,,,,,,,,,,,,
Iceland_149_UNK,49.40428416,-2.161972322,1.920443503,0.135316104,0.254193889,0.060381131,,,,,,,,,,,,,,,,
Iceland_149_VAUL_st,57.2880536,-0.454176752,2.055593788,0.190463787,0.374025504,0.06379678,,,,,,,,,,,,,,,,
Iceland_150_ALCH,51.72126367,-4.957820406,1.13988087,0.07790571,0.445259033,0.085225211,,,,,,,,,,,,,,,,
Iceland_150_EMNI,57.68799952,-2.521050578,1.242250988,0.118337497,0.467178136,0.060556937,,,,,,,,,,,,,,,,
Iceland_150_Grass,45.98643145,-2.942359385,1.589034602,0.101011927,0.381932232,0.055772826,,,,,,,,,,,,,,,,
Iceland_150_MossCampion,46.91521127,-1.434369666,2.09164315,0.195997951,0.404682184,0.072770507,,,,,,,,,,,,,,,,
Iceland_151_ALCH,51.31559199,-4.129982793,1.269317381,0.111475357,0.359850684,0.077860868,,,,,,,,,,,,,,,,
Iceland_151_DROC,51.88378815,-2.032034337,1.838088097,0.174835566,0.341259001,0.05788209,,,,,,,,,,,,,,,,
Iceland_151_SALA,53.4965606,-2.202963971,2.27643784,0.194345499,0.385540618,0.057493367,,,,,,,,,,,,,,,,
Iceland_151_SAPH,50.91898094,-1.63555671,2.307636586,0.200198944,0.38036677,0.046153066,,,,,,,,,,,,,,,,
Iceland_152_BEPA,53.35375197,-1.589506516,2.880197807,0.191201373,0.382954311,0.04859638,,,,,,,,,,,,,,,,
Iceland_153_ARUV,57.91751168,-2.648786557,0.687593032,0.056066229,0.539719059,0.129864603,,,,,,,,,,,,,,,,
Iceland_153_BENA_st,57.40465976,-1.741222023,1.940169987,0.115778465,0.284867295,0.054769817,,,,,,,,,,,,,,,,
Iceland_153_EMNI,56.62629062,-3.457341637,1.036198706,0.054667621,0.474705175,0.070771299,,,,,,,,,,,,,,,,
Iceland_153_VAUL,55.97049436,-2.70131213,1.527098754,0.107804109,0.437661591,0.068466857,,,,,,,,,,,,,,,,
Iceland_154_Bright_Gr,46.97515859,-3.03399512,2.099691246,0.09976145,0.365220975,0.053417213,,,,,,,,,,,,,,,,
Iceland_154_PaleGr,45.6531135,-1.834084395,1.425647568,0.113757635,0.398839735,0.056113176,,,,,,,,,,,,,,,,
Iceland_154_Red_Tufted,44.73245125,-4.6825097,1.194140795,0.082149189,0.556703849,0.059519536,,,,,,,,,,,,,,,,
Iceland_155_BEPU_st,54.03415541,-1.794825864,2.477355727,0.163729648,0.341539186,0.046818878,,,,,,,,,,,,,,,,
Iceland_155_Geraneum,50.89928891,-3.049246962,2.390413654,0.220081451,0.376967369,0.067566976,,,,,,,,,,,,,,,,
Iceland_155_JUNI,51.93240804,-3.415596334,1.433872645,0.115553134,0.350004362,0.059632009,,,,,,,,,,,,,,,,
Iceland_155_SALA_st,56.32846412,-0.189565449,2.269478939,0.200882292,0.511779359,0.120865614,,,,,,,,,,,,,,,,
Iceland_155_VAUL,55.72456339,-1.466481408,2.20074277,0.180845002,0.427616942,0.066076937,,,,,,,,,,,,,,,,
Iceland_156_BEPU,53.47096633,-2.093846977,2.026698472,0.13882886,0.326103479,0.051903699,,,,,,,,,,,,,,,,
Iceland_156_VAMY,54.71357269,-2.276833134,1.989428566,0.154056725,0.399919597,0.071486245,,,,,,,,,,,,,,,,
Iceland_156_VAUL,54.40232638,-1.813004362,2.061385774,0.181471752,0.374784843,0.052240098,,,,,,,,,,,,,,,,
Iceland_157_Sedge,45.59539193,-2.606759369,1.646599801,0.111982879,0.356928803,0.048376476,,,,,,,,,,,,,,,,
Iceland_159_Moss,45.68743146,-5.242302233,0.930416409,0.050174772,0.830586365,0.135236726,,,,,,,,,,,,,,,,
Iceland_159_RUSH_st,48.12762225,-0.025926618,1.925883581,0.164866009,0.359669089,0.056087354,,,,,,,,,,,,,,,,
Iceland_159_Sedge,45.12535262,-2.01922097,2.003324833,0.15168895,0.339095342,0.044322325,,,,,,,,,,,,,,,,
Iceland_160_ARUV,57.02853823,-3.891710363,0.716835751,0.070082666,0.522035628,0.138334856,,,,,,,,,,,,,,,,
Iceland_160_EMNI,56.07498325,-4.257657727,0.776758468,0.02216076,0.544873762,0.088603969,,,,,,,,,,,,,,,,
Iceland_161_Limegrass,47.21337502,-1.403220772,1.761541287,0.158183173,0.362974336,0.047348418,,,,,,,,,,,,,,,,
Iceland_161_Limegrass_0,47.11345842,-1.117219672,1.764132778,0.162853995,0.343810054,0.050752005,,,,,,,,,,,,,,,,
Iceland_162_BENA,54.59339716,-3.281534818,2.302363106,0.127688143,0.313155445,0.053028242,,,,,,,,,,,,,,,,
Iceland_162_Grass,46.14400387,-2.269676436,1.86450849,0.133911473,0.474878977,0.053332247,,,,,,,,,,,,,,,,
Iceland_162_SALA,54.31931522,-2.35055248,2.005905184,0.128891286,0.501539113,0.126906696,,,,,,,,,,,,,,,,
Iceland_162_VAUL,54.53396051,-2.580451709,2.127020176,0.150486334,0.36130648,0.053899126,,,,,,,,,,,,,,,,
Iceland_163_Larch,54.06770334,-1.62988102,2.840782949,0.172585647,0.473705578,0.059448523,,,,,,,,,,,,,,,,
Iceland_164_LUNO,48.80206168,-1.591143666,3.963661714,0.269936576,0.539184831,0.056852886,,,,,,,,,,,,,,,,
Iceland_165_Leafy_Green,49.22303871,1.893727549,6.045347193,0.373503728,0.857158469,0.089337286,,,,,,,,,,,,,,,,
Iceland_Equisetum,44.14039945,-1.368856543,2.582558669,0.22636507,0.388876125,0.081521227,,,,,,,,,,,,,,,,
Iceland_Holasandur_BEPU,51.42659392,-2.169084467,3.41847666,0.225280282,0.376923072,0.041424046,,,,,,,,,,,,,,,,
Iceland_Holasandur_Conifer,55.05287364,-3.957784416,1.440449017,0.104163947,0.336324007,0.053350361,,,,,,,,,,,,,,,,
Iceland_Holasandur_Larch,53.00482917,-2.451823195,2.351338841,0.16080715,0.568921776,0.064860379,,,,,,,,,,,,,,,,
Iceland_Holasandur_SAPH,49.18375144,-2.874814625,2.426359793,0.218301312,0.343233696,0.04378164,,,,,,,,,,,,,,,,
INUV_00,51.61934148,-3.422109532,1.717407492,0.121672295,0.261600058,0.04996854,,,,,,,,,,,,,,,,
INUV_001_CLST_7m,43.7218712,-5.377849921,0.955569743,0.124024321,0.911025129,0.140479718,,,,,,,,,,,,,,,,
INUV_001_RUC,51.26473845,-3.921143836,2.094561941,0.072219625,0.357316094,0.076820518,,,,,,,,,,,,,,,,
INUV_001_Sphagnu,44.39577578,-6.224495577,0.798231796,0.185037085,0.905510456,0.08043715,,,,,,,,,,,,,,,,
INUV_002_CLRA_7m,40.17000748,-6.470314522,0.978445234,0.033408385,0.913094056,0.165058868,,,,,,,,,,,,,,,,
INUV_002_CLST_7m,43.5871631,-5.189591019,0.981749306,0.132949664,0.882888444,0.135356604,,,,,,,,,,,,,,,,
INUV_002_PIM,53.64463426,-3.036680728,0.769617989,0.034092004,0.422859939,0.05603534,,,,,,,,,,,,,,,,
INUV_003_Alnu,52.00724177,-4.313692364,1.232836822,0.089649484,0.350802036,0.077762442,,,,,,,,,,,,,,,,
INUV_003_PIMA_7m,54.99578644,-1.906279215,0.887252498,0.06022826,0.429103145,0.057549671,,,,,,,,,,,,,,,,
INUV_003_ReindeerLiche,43.23488225,-6.202434075,0.925950336,0.087928025,1.079013856,0.163390526,,,,,,,,,,,,,,,,
INUV_003_RHT,56.57000842,-4.953357096,1.262996006,0.044578139,0.481613375,0.086408155,,,,,,,,,,,,,,,,
INUV_004_ANP,52.67172618,-3.076133281,2.027914737,0.15085791,0.287311263,0.055457182,,,,,,,,,,,,,,,,
INUV_004_LabradorTe,56.4421391,-4.193132429,1.346486167,0.089764875,0.40307563,0.071482792,,,,,,,,,,,,,,,,
INUV_004_Sphagnum (orange,45.820432,-5.378566404,1.203482803,0.206837528,0.856303767,0.087393642,,,,,,,,,,,,,,,,
INUV_004_Sphagnum(yellow,46.09695945,-5.724774796,0.944973719,0.173914473,0.822993368,0.088612105,,,,,,,,,,,,,,,,
INUV_005_EMN,56.78534311,-4.5776076,0.979425196,-0.021852705,0.537127564,0.106044825,,,,,,,,,,,,,,,,
INUV_005_RHT,55.09977226,-4.720697331,1.031050283,0.06581465,0.39182495,0.073333173,,,,,,,,,,,,,,,,
INUV_005_RUC,50.02889236,-3.783597037,1.710084314,0.096668369,0.309073283,0.075942891,,,,,,,,,,,,,,,,
INUV_005_Sphagnum(orange,45.77126867,-6.081345672,0.89103518,0.182686537,0.892169981,0.091532641,,,,,,,,,,,,,,,,
INUV_006_Alnu,52.1608558,-3.972409714,1.652286069,0.135828194,0.330887533,0.073571788,,,,,,,,,,,,,,,,
INUV_006_BEN,51.95673999,-3.749059476,1.925670196,0.129920624,0.334422479,0.064975896,,,,,,,,,,,,,,,,
INUV_006_PIG,53.5461865,-2.310096142,0.76227592,0.043963595,0.441665367,0.070133783,,,,,,,,,,,,,,,,
INUV_008_Alnus SP,52.75054117,-3.183692771,1.926860149,0.165794292,0.333246029,0.072091252,,,,,,,,,,,,,,,,
INUV_008_BEN,52.96755197,-2.494426389,2.391733426,0.176175194,0.278141852,0.048473878,,,,,,,,,,,,,,,,
INUV_01,49.33677803,-4.781186772,1.266765083,0.067347447,0.477492644,0.075790349,,,,,,,,,,,,,,,,
INUV_010_Alnu,52.77319065,-2.709192881,2.132348258,0.164661543,0.356878575,0.071659446,,,,,,,,,,,,,,,,
INUV_010_BEN,53.58759906,-3.099569613,1.795001051,0.133597185,0.3226992,0.053324551,,,,,,,,,,,,,,,,
INUV_011_NP,42.96660076,-5.587351903,0.027737132,-0.022119108,0.920017752,0.129341112,,,,,,,,,,,,,,,,
INUV_012_ALNU,51.23979917,-2.401287925,3.040307037,0.180935982,0.30254657,0.055757569,,,,,,,,,,,,,,,,
INUV_012_SAP,52.7778061,-3.208813244,2.780592064,0.142738122,0.320182222,0.073610208,,,,,,,,,,,,,,,,
INUV_014_CLS,43.92158033,-5.48116581,0.947280141,0.131312781,0.830040489,0.127668225,,,,,,,,,,,,,,,,
INUV_014_PIM,55.76870303,-2.193682875,0.843622286,0.040651944,0.478666292,0.060317902,,,,,,,,,,,,,,,,
INUV_014_RHT,56.6949746,-4.449426188,1.346087335,0.079797963,0.401281026,0.070153662,,,,,,,,,,,,,,,,
INUV_016_PIG,52.30971236,-2.416028928,0.764574253,0.054897849,0.380361453,0.056249682,,,,,,,,,,,,,,,,
INUV_016_VAV,54.90893764,-5.781066469,0.52277333,-0.060422704,0.583478394,0.102170485,,,,,,,,,,,,,,,,
INUV_017_PIM,55.91588776,-2.430005759,0.786494007,0.02817441,0.479852001,0.067615847,,,,,,,,,,,,,,,,
INUV_017_RHT,56.6546926,-4.661670706,1.441993501,0.079120643,0.41470328,0.075364975,,,,,,,,,,,,,,,,
INUV_017_RUC,50.95210025,-3.159569794,2.634830627,0.160238338,0.331881078,0.059593263,,,,,,,,,,,,,,,,
INUV_017_VAV,54.52488609,-6.620067003,0.408938671,-0.090921268,0.618867148,0.102368893,,,,,,,,,,,,,,,,
INUV_018_CAAQ,46.96279959,-1.778600327,2.778915503,0.186245705,0.365166802,0.043254152,,,,,,,,,,,,,,,,
INUV_018_CHAN,49.53495621,-4.098745098,2.183741918,0.181678567,0.271266626,0.059622868,,,,,,,,,,,,,,,,
INUV_018_NPV,43.94176706,-4.690897752,1.009944055,0.074338241,0.682446699,0.077806555,,,,,,,,,,,,,,,,
INUV_018_SAPU,51.42922755,-4.028483058,2.318809784,0.157445259,0.365627681,0.084336095,,,,,,,,,,,,,,,,
INUV_019_Grass1,45.92893039,-2.776897284,1.858065869,0.147624873,0.324724521,0.058828962,,,,,,,,,,,,,,,,
INUV_019_NPV,43.01438734,-3.787452564,0.803804209,0.107522778,0.594244559,0.080108713,,,,,,,,,,,,,,,,
INUV_019_SEED_HEADS,45.01309549,-3.432401871,1.708504427,0.158076524,0.479239294,0.052240007,,,,,,,,,,,,,,,,
INUV_019_WaterSedge,46.76556351,-2.002822188,2.69219916,0.187219957,0.341579656,0.052015811,,,,,,,,,,,,,,,,
INUV_020_Alnusspp,52.63020241,-2.858506638,2.350921997,0.160291273,0.375213066,0.067652289,,,,,,,,,,,,,,,,
INUV_020_SAPU,54.74894749,-2.969909995,2.416175033,0.135066978,0.41854404,0.094007711,,,,,,,,,,,,,,,,
INUV_021_BEGL,53.31629329,-2.89583003,2.385392491,0.156010125,0.346912418,0.054151707,,,,,,,,,,,,,,,,
INUV_021_VAVI,55.67449026,-6.204805544,0.542706068,-0.080816635,0.62539667,0.104742858,,,,,,,,,,,,,,,,
PLOT_01_11_SHEPHERDIA_1,50.08570734,-0.841250093,3.927450611,0.266186134,0.278786587,0.058877468,,,,,,,,,,,,,,,,
PLOT_01_11_SPRUCE_P04_1,50.86758406,-2.505156866,0.881152474,0.117224115,0.337662123,0.046935584,,,,,,,,,,,,,,,,
PLOT_01_11_SPRUCE_P06_1,51.14301866,-2.400340068,0.780902978,0.098169324,0.315218415,0.049251772,,,,,,,,,,,,,,,,
PLOT_01_11_WILLOW_1,53.22941233,-2.304764235,2.585835442,0.193024643,0.37142608,0.050556248,,,,,,,,,,,,,,,,
PLOT_01_13_SPRUCE_2nd_1,55.09567045,-1.284090809,0.878177682,0.058240189,0.540207658,0.065542347,,,,,,,,,,,,,,,,
PLOT_01_13_WILLOW+BIRCH_1,52.92670232,-1.882007717,2.834260619,0.205484535,0.324221041,0.046840865,,,,,,,,,,,,,,,,
PLOT_01_13_WILLOW+BIRCH_2,52.61932358,-1.90241505,3.127407541,0.21105431,0.294684188,0.04287521,,,,,,,,,,,,,,,,
PLOT_01_14_SHRUB+GROUND_1,53.49382423,-2.464618212,2.850324213,0.170072044,0.274358004,0.042876936,,,,,,,,,,,,,,,,
PLOT_01_14_SHRUB+GROUND_2,52.59996977,-2.817208912,2.59313131,0.160742144,0.295856133,0.043778914,,,,,,,,,,,,,,,,
PLOT_01_14_SPRUCE_2nd+10_1,52.75578309,-2.443517186,0.789565445,0.080724792,0.381527964,0.048931362,,,,,,,,,,,,,,,,
PLOT_01_18_GROUND_1+2,50.87305553,-3.676612073,1.812989208,0.142781353,0.24832411,0.048575335,,,,,,,,,,,,,,,,
PLOT_01_18_SPRUCE_001_1,52.98937812,-2.145311452,0.573043648,0.090733937,0.293144154,0.053950601,,,,,,,,,,,,,,,,
PLOT_01_18_SPRUCE_2nd_1,53.8271827,-2.333287555,0.789487649,0.087144583,0.413241783,0.048708044,,,,,,,,,,,,,,,,
PLOT_02_03_GROUND_1,51.90565844,-3.435684351,2.2438605,0.158007082,0.33176287,0.050479067,,,,,,,,,,,,,,,,
PLOT_02_03_GROUND_2,50.80122452,-4.31103161,1.81961422,0.118445569,0.562479594,0.063236935,,,,,,,,,,,,,,,,
PLOT_02_03_SPRUCE_2nd_1,53.55415381,-2.450136035,0.811147629,0.059988901,0.390096678,0.050801811,,,,,,,,,,,,,,,,
PLOT_02_04_SPRUCE_1,53.18405451,-2.376294428,0.942339243,0.083345823,0.478618705,0.056499473,,,,,,,,,,,,,,,,
PLOT_02_04_WILLOW_1,52.48360617,-1.622489651,2.988859567,0.229702663,0.322648241,0.044729686,,,,,,,,,,,,,,,,
PLOT_02_07_GROUND_1,52.08475776,-4.283158597,1.57644318,0.071095765,0.400592369,0.061442217,,,,,,,,,,,,,,,,
PLOT_02_07_SPRUCE_2nd+66_1,52.47914491,-2.054938036,0.867447846,0.079151966,0.343885568,0.049179099,,,,,,,,,,,,,,,,
PLOT_02_09_ASPEN_033_1,51.93886964,-2.589159098,2.868920376,0.172589776,0.317616368,0.043971578,,,,,,,,,,,,,,,,
PLOT_02_09_ASPEN_033_2,51.74934185,-2.6633603,2.864830886,0.179212034,0.324344008,0.047252748,,,,,,,,,,,,,,,,
PLOT_02_09_GROUND_1,50.99544152,-2.898569004,1.699086352,0.108916802,0.26531519,0.055143438,,,,,,,,,,,,,,,,
PLOT_02_09_SPRUCE-MIX_15_1,53.84950826,-1.265083988,0.877587298,0.083518332,0.400488711,0.051407106,,,,,,,,,,,,,,,,
PLOT_03_02_GROUND_1,47.67230226,-4.24641717,1.189949116,0.130527108,0.543895453,0.076449283,,,,,,,,,,,,,,,,
PLOT_03_02_GROUND_2,48.3236976,-4.458075366,1.220206712,0.1185377,0.530635687,0.077059658,,,,,,,,,,,,,,,,
PLOT_03_02_SPRUCE_016_1,54.19247136,-1.492822494,0.545587516,0.054124373,0.3941078,0.052838973,,,,,,,,,,,,,,,,
PLOT_03_04_SPRUCE_P23_1,52.92907087,-2.044137206,0.888102774,0.083077712,0.355299985,0.054449622,,,,,,,,,,,,,,,,
PLOT_03_04_SPRUCE_Y32_1,53.72252686,-1.744503438,0.955337085,0.095276267,0.318235777,0.051493697,,,,,,,,,,,,,,,,
PLOT_03_04_WILLOWS_1,53.8271577,-2.647337544,2.759787851,0.18093991,0.340335482,0.055078712,,,,,,,,,,,,,,,,
PLOT_03_04_WILLOWS_2,53.11209896,-2.986720691,2.734877971,0.187194601,0.316662362,0.048109508,,,,,,,,,,,,,,,,
PLOT_03_06_SPRUCE_027_1,54.84208919,-1.2545016,0.527580797,0.03734938,0.374777191,0.070535794,,,,,,,,,,,,,,,,
PLOT_03_06_SPRUCE_057_1,53.87001524,-1.577552144,0.69368613,0.060034766,0.351056353,0.061402254,,,,,,,,,,,,,,,,
PLOT_03_07_SPRUCE_417_1,51.31862709,-1.852388916,0.914382682,0.121851801,0.307966971,0.052220708,,,,,,,,,,,,,,,,
PLOT_03_07_WILLOWS_1,53.01120405,-2.444577373,2.279954942,0.163426064,0.353082079,0.052104623,,,,,,,,,,,,,,,,
PLOT_03_07_WILLOWS_2,52.40865867,-2.442603656,2.200969861,0.169211111,0.364318572,0.050346509,,,,,,,,,,,,,,,,
PLOT_04_04_SPRUCE_434_1,50.24946544,-2.062821378,0.654517017,0.120414511,0.415674029,0.060688508,,,,,,,,,,,,,,,,
PLOT_04_04_SPRUCE_P30_1,50.8171362,-2.151552515,0.876953132,0.121465514,0.352509391,0.050430971,,,,,,,,,,,,,,,,
PLOT_04_08_SPRUCE_P11_1,51.69158047,-2.920830405,0.802397725,0.106899457,0.343419664,0.042520903,,,,,,,,,,,,,,,,
PLOT_04_08_SPRUCE_Y23_1,53.06199247,-2.095769443,0.824374264,0.090875803,0.289807551,0.045819581,,,,,,,,,,,,,,,,
PLOT_04_10_SPRUCE_R17_1,52.73584673,-2.248315086,0.806343814,0.111902976,0.336991498,0.047931742,,,,,,,,,,,,,,,,
PLOT_04_10_SPRUCE_R18_1,51.17656806,-2.572780092,0.852922959,0.140444417,0.392745767,0.055292983,,,,,,,,,,,,,,,,
PLOT_04_14_ASPEN_023_1,52.84088551,-2.640446011,2.397159303,0.169576144,0.362812054,0.051415128,,,,,,,,,,,,,,,,
PLOT_04_14_ASPEN_023_2,52.48279359,-2.580818375,2.372281188,0.170078111,0.330561621,0.04768959,,,,,,,,,,,,,,,,
PLOT_04_14_GROUND_1,51.04516769,-4.647521182,1.486317089,0.059960541,0.350530822,0.061057553,,,,,,,,,,,,,,,,
PLOT_04_14_SPRUCE_030_1,52.41473158,-2.306402048,0.793488772,0.100639683,0.336859039,0.050388166,,,,,,,,,,,,,,,,
PLOT_05_01_SPRUCE_028_1,53.60561132,-1.357814045,0.899489658,0.080420477,0.403976318,0.05305748,,,,,,,,,,,,,,,,
PLOT_05_01_SPRUCE_2nd_1,54.2053413,-1.738579549,0.906250598,0.061854927,0.511169952,0.058644276,,,,,,,,,,,,,,,,
PLOT_05_01_WILLOW+BIRCH_1,52.87127238,-2.00062066,2.657327462,0.18946771,0.363508325,0.053789404,,,,,,,,,,,,,,,,
PLOT_05_01_WILLOW+BIRCH_2,52.74156695,-2.025425235,2.710876025,0.195713034,0.339521761,0.048618659,,,,,,,,,,,,,,,,
PLOT_05_06_BIRCH_1,54.18368083,-1.505427519,3.211959312,0.199813914,0.235869185,0.042478845,,,,,,,,,,,,,,,,
PLOT_05_06_SPRUCE_003_1,53.3566562,-1.709797786,0.910036832,0.094523168,0.353797146,0.05050819,,,,,,,,,,,,,,,,
PLOT_05_06_SPRUCE_017_1,54.32083705,-1.074692374,0.954791503,0.058260281,0.434223952,0.058155436,,,,,,,,,,,,,,,,
PLOT_05_06_SPRUCE_033_1,53.78008224,-1.260391816,0.846662717,0.06828584,0.394070938,0.060266202,,,,,,,,,,,,,,,,
PLOT_05_08_MIX-GROUND_1,54.23908306,-2.808506697,2.048761141,0.127347281,0.263348845,0.042840525,,,,,,,,,,,,,,,,
PLOT_05_08_mix-ground_2,53.30609673,-3.174515234,1.920840506,0.122170364,0.296492342,0.046598755,,,,,,,,,,,,,,,,
PLOT_05_08_SPRUCE-ASSORT_1,54.13511463,-1.213763909,0.543456761,0.068085287,0.385859997,0.057745914,,,,,,,,,,,,,,,,
PLOT_05_16_SPRUCE-ASSORT_1,52.78299428,-2.287521229,0.663103994,0.082106935,0.309880122,0.048577112,,,,,,,,,,,,,,,,
PLOT_05_16_WILLOW+GROUND_1,50.15424223,-3.252758176,1.787874953,0.135478665,0.361767394,0.064219001,,,,,,,,,,,,,,,,
PLOT_05_16_WILLOW+GROUND_2,50.54658236,-2.88657532,1.829087114,0.135618384,0.371823513,0.064207833,,,,,,,,,,,,,,,,
PLOT_06_01_ASPEN_2nd_1,53.23868937,-2.130281742,2.760431946,0.150264947,0.330899668,0.049526988,,,,,,,,,,,,,,,,
PLOT_06_01_ASPEN_2nd_2,53.65413689,-1.919780967,2.597479912,0.156135869,0.308359886,0.045510973,,,,,,,,,,,,,,,,
PLOT_06_01_SHRUB+GROUND_1,53.24623309,-3.058074984,1.961713378,0.097693563,0.280700116,0.054518677,,,,,,,,,,,,,,,,
PLOT_06_01_SPRUCE_2nd_1,52.52294507,-2.348986258,0.693179692,0.075935938,0.321788249,0.061405826,,,,,,,,,,,,,,,,
PLOT_06_02_SPRUCE_013_1,53.68739144,-3.016741499,0.546420751,0.012076985,0.348692308,0.06631735,,,,,,,,,,,,,,,,
PLOT_06_02_WILLOWS_1,51.71890509,-3.200909494,2.002050145,0.127557518,0.336395422,0.054114019,,,,,,,,,,,,,,,,
PLOT_06_02_WILLOWS_2,51.55579074,-3.26547635,2.010088646,0.127282308,0.324993584,0.05203625,,,,,,,,,,,,,,,,
PLOT_06_14_SPRUCE_013_1,52.63886283,-2.256342391,0.84261277,0.090963931,0.408404437,0.049089008,,,,,,,,,,,,,,,,
PLOT_06_14_SPRUCE_2nd_1,53.13003125,-2.477776425,0.809203426,0.059706439,0.492867448,0.060588076,,,,,,,,,,,,,,,,
PLOT_06_14_WILLOW+BIRCH_1,51.12841148,-2.46903864,2.580513219,0.178372007,0.320851145,0.050578681,,,,,,,,,,,,,,,,
PLOT_06_14_WILLOW+BIRCH_2,51.46411682,-3.545823242,2.37866345,0.153286469,0.435465996,0.055181361,,,,,,,,,,,,,,,,
PLOT_07_05_SPRUCE_001_1,52.76287617,-2.470683856,1.099436716,0.054357269,0.352156335,0.059545518,,,,,,,,,,,,,,,,
PLOT_07_05_WILLOW_1,51.09219492,-2.479665455,2.412777349,0.181953606,0.368530188,0.056603973,,,,,,,,,,,,,,,,
PLOT_07_06_GROUND_1,45.7515569,-5.510512029,1.256841022,0.079934181,0.574066955,0.08655784,,,,,,,,,,,,,,,,
PLOT_07_06_GROUND_2,48.47682763,-5.222878257,1.233758277,0.066911932,0.409069492,0.074607557,,,,,,,,,,,,,,,,
PLOT_07_06_SPRUCE_001_1,51.73035831,-2.319513806,0.528982542,0.093653375,0.449020412,0.081650704,,,,,,,,,,,,,,,,
PLOT_07_16_ASPEN_004_1,51.10426362,-3.301263015,2.255405782,0.152936149,0.349819158,0.044811077,,,,,,,,,,,,,,,,
PLOT_07_16_ASPEN_004_2,51.36018408,-3.03484883,2.265672357,0.157564919,0.345435478,0.044602651,,,,,,,,,,,,,,,,
PLOT_07_16_SPRUCE_041_1,52.45837209,-2.643580296,0.680418592,0.044431543,0.448832151,0.060283549,,,,,,,,,,,,,,,,
PLOT_07_19_GROUND_1,53.76434517,-4.470693828,1.406258424,0.005862533,0.417023988,0.076248337,,,,,,,,,,,,,,,,
PLOT_07_19_SPRUCE_001_1,53.86897317,-2.989301193,0.66032444,0.048156894,0.369471237,0.061419029,,,,,,,,,,,,,,,,
PLOT_08_01_GROUND+WILLOW_1,45.24854102,-4.182522523,1.551014038,0.15269921,0.492514922,0.075954916,,,,,,,,,,,,,,,,
PLOT_08_01_GROUND+WILLOW_2,45.79357963,-4.327070631,1.513061375,0.139513973,0.519697013,0.08522684,,,,,,,,,,,,,,,,
PLOT_08_01_POPLAR_1,52.05542354,-3.58757069,2.196501959,0.148943991,0.338020349,0.04811247,,,,,,,,,,,,,,,,
PLOT_08_01_POPLAR_2,51.79189274,-3.548953776,2.21080813,0.162181033,0.336570986,0.047482365,,,,,,,,,,,,,,,,
PLOT_08_01_SPRUCE_R1_1,53.60739467,-2.496487811,0.729602808,0.038204894,0.363416388,0.062015404,,,,,,,,,,,,,,,,
PLOT_08_03_SPRUCE_1,52.26268126,-2.781900089,0.925458855,0.074636474,0.296503308,0.053120312,,,,,,,,,,,,,,,,
